experiment	file	q	beam_size	size_view	dedup	algo	view	key	value
VaryDeduplication	bank.arff	25	100	5	100	Approximative	24	Columns	V12, V10
VaryDeduplication	bank.arff	25	100	5	100	Approximative	25	Strength	0.0915198262597858
VaryDeduplication	bank.arff	25	100	5	100	Approximative	25	Columns	V16, V8, V9, V11
VaryDeduplication	bank.arff	25	100	5	100	Approximative	1	NaiveBayes - F1	0.219207797190259
VaryDeduplication	bank.arff	25	100	5	100	Approximative	2	NaiveBayes - F1	0.449012621930388
VaryDeduplication	bank.arff	25	100	5	100	Approximative	3	NaiveBayes - F1	0.453073036417362
VaryDeduplication	bank.arff	25	100	5	100	Approximative	4	NaiveBayes - F1	0.174069526953357
VaryDeduplication	bank.arff	25	100	5	100	Approximative	5	NaiveBayes - F1	0.36205752223561
VaryDeduplication	bank.arff	25	100	5	100	Approximative	6	NaiveBayes - F1	0.375392687422894
VaryDeduplication	bank.arff	25	100	5	100	Approximative	7	NaiveBayes - F1	0.357290632685637
VaryDeduplication	bank.arff	25	100	5	100	Approximative	8	NaiveBayes - F1	0.395476303080084
VaryDeduplication	bank.arff	25	100	5	100	Approximative	9	NaiveBayes - F1	0.377679771711819
VaryDeduplication	bank.arff	25	100	5	100	Approximative	10	NaiveBayes - F1	0.369750027436837
VaryDeduplication	bank.arff	25	100	5	100	Approximative	11	NaiveBayes - F1	0.361017412628666
VaryDeduplication	bank.arff	25	100	5	100	Approximative	12	NaiveBayes - F1	0.353293760499727
VaryDeduplication	bank.arff	25	100	5	100	Approximative	13	NaiveBayes - F1	0.37187939932395
VaryDeduplication	bank.arff	25	100	5	100	Approximative	14	NaiveBayes - F1	0.357813792967162
VaryDeduplication	bank.arff	25	100	5	100	Approximative	15	NaiveBayes - F1	0.363782852267965
VaryDeduplication	bank.arff	25	100	5	100	Approximative	16	NaiveBayes - F1	0.366073259167122
VaryDeduplication	bank.arff	25	100	5	100	Approximative	17	NaiveBayes - F1	0.350978569920955
VaryDeduplication	bank.arff	25	100	5	100	Approximative	18	NaiveBayes - F1	0.322841352788272
VaryDeduplication	bank.arff	25	100	5	100	Approximative	19	NaiveBayes - F1	0.206932633365154
VaryDeduplication	bank.arff	25	100	5	100	Approximative	20	NaiveBayes - F1	0.35571263942918
VaryDeduplication	bank.arff	25	100	5	100	Approximative	21	NaiveBayes - F1	0.350245406833963
VaryDeduplication	bank.arff	25	100	5	100	Approximative	22	NaiveBayes - F1	0.274157841825245
VaryDeduplication	bank.arff	25	100	5	100	Approximative	23	NaiveBayes - F1	0.349750030209848
VaryDeduplication	bank.arff	25	100	5	100	Approximative	24	NaiveBayes - F1	0.349884720814033
VaryDeduplication	bank.arff	25	100	5	100	Approximative	25	NaiveBayes - F1	0.346557756962233
VaryDeduplication	bank.arff	25	100	5	100	Approximative	1	kNN - F1	0.236012861235891
VaryDeduplication	bank.arff	25	100	5	100	Approximative	2	kNN - F1	0.400606386411257
VaryDeduplication	bank.arff	25	100	5	100	Approximative	3	kNN - F1	0.396198061589388
VaryDeduplication	bank.arff	25	100	5	100	Approximative	4	kNN - F1	0.202462663422077
VaryDeduplication	bank.arff	25	100	5	100	Approximative	5	kNN - F1	0.287413000102483
VaryDeduplication	bank.arff	25	100	5	100	Approximative	6	kNN - F1	0.392210035143664
VaryDeduplication	bank.arff	25	100	5	100	Approximative	7	kNN - F1	0.319802164922923
VaryDeduplication	bank.arff	25	100	5	100	Approximative	8	kNN - F1	0.341622988191862
VaryDeduplication	bank.arff	25	100	5	100	Approximative	9	kNN - F1	0.301538658982524
VaryDeduplication	bank.arff	25	100	5	100	Approximative	10	kNN - F1	0.389876409776049
VaryDeduplication	bank.arff	25	100	5	100	Approximative	11	kNN - F1	0.311435642579835
VaryDeduplication	bank.arff	25	100	5	100	Approximative	12	kNN - F1	0.287376834452242
VaryDeduplication	bank.arff	25	100	5	100	Approximative	13	kNN - F1	0.289746272029035
VaryDeduplication	bank.arff	25	100	5	100	Approximative	14	kNN - F1	0.292194757331285
VaryDeduplication	bank.arff	25	100	5	100	Approximative	15	kNN - F1	0.317607429284636
VaryDeduplication	bank.arff	25	100	5	100	Approximative	16	kNN - F1	NA
VaryDeduplication	bank.arff	25	100	5	100	Approximative	17	kNN - F1	0.295428966531909
VaryDeduplication	bank.arff	25	100	5	100	Approximative	18	kNN - F1	0.212922348345577
VaryDeduplication	bank.arff	25	100	5	100	Approximative	19	kNN - F1	0.180870594276824
VaryDeduplication	bank.arff	25	100	5	100	Approximative	20	kNN - F1	0.291492313613632
VaryDeduplication	bank.arff	25	100	5	100	Approximative	21	kNN - F1	0.278438747382505
VaryDeduplication	bank.arff	25	100	5	100	Approximative	22	kNN - F1	0.214061977286214
VaryDeduplication	bank.arff	25	100	5	100	Approximative	23	kNN - F1	0.28255020629499
VaryDeduplication	bank.arff	25	100	5	100	Approximative	24	kNN - F1	0.285124439436743
VaryDeduplication	bank.arff	25	100	5	100	Approximative	25	kNN - F1	NA
VaryDeduplication	bank.arff	25	100	5	100	Approximative	0	Diversity	16
VaryDeduplication	bank.arff	25	100	5	100	Approximative	0	Dissimilarity	0.200670634920635

==> 01-05-deduponly/FindView-rocks028-May03/results.out <==
VaryDeduplication	breast.arff	25	100	5	0	Approximative	1	Strength	0.790645551054681
VaryDeduplication	breast.arff	25	100	5	0	Approximative	1	Columns	dim22, dim3, dim31, dim0, dim11
VaryDeduplication	breast.arff	25	100	5	0	Approximative	2	Strength	0.790645551054681
VaryDeduplication	breast.arff	25	100	5	0	Approximative	2	Columns	dim22, dim3, dim31, dim0, dim13
VaryDeduplication	breast.arff	25	100	5	0	Approximative	3	Strength	0.780544540953672
VaryDeduplication	breast.arff	25	100	5	0	Approximative	3	Columns	dim28, dim1, dim9, dim0, dim20
VaryDeduplication	breast.arff	25	100	5	0	Approximative	4	Strength	0.780544540953671
VaryDeduplication	breast.arff	25	100	5	0	Approximative	4	Columns	dim22, dim3, dim13, dim23, dim0
VaryDeduplication	breast.arff	25	100	5	0	Approximative	5	Strength	0.780544540953671
VaryDeduplication	breast.arff	25	100	5	0	Approximative	5	Columns	dim22, dim1, dim28, dim0, dim11
VaryDeduplication	breast.arff	25	100	5	0	Approximative	6	Strength	0.780544540953671
VaryDeduplication	breast.arff	25	100	5	0	Approximative	6	Columns	dim22, dim3, dim31, dim0, dim23
VaryDeduplication	breast.arff	25	100	5	0	Approximative	7	Strength	0.780544540953671
VaryDeduplication	breast.arff	25	100	5	0	Approximative	7	Columns	dim22, dim1, dim28, dim9, dim11
VaryDeduplication	breast.arff	25	100	5	0	Approximative	8	Strength	0.78054454095367
VaryDeduplication	breast.arff	25	100	5	0	Approximative	8	Columns	dim2, dim1, dim28, dim0, dim11
VaryDeduplication	breast.arff	25	100	5	0	Approximative	9	Strength	0.770443530852662
VaryDeduplication	breast.arff	25	100	5	0	Approximative	9	Columns	dim22, dim3, dim21, dim13, dim0
VaryDeduplication	breast.arff	25	100	5	0	Approximative	10	Strength	0.770443530852662
VaryDeduplication	breast.arff	25	100	5	0	Approximative	10	Columns	dim23, dim9, dim28, dim0, dim12
VaryDeduplication	breast.arff	25	100	5	0	Approximative	11	Strength	0.770443530852662
VaryDeduplication	breast.arff	25	100	5	0	Approximative	11	Columns	dim27, dim9, dim28, dim1, dim22
VaryDeduplication	breast.arff	25	100	5	0	Approximative	12	Strength	0.770443530852661
VaryDeduplication	breast.arff	25	100	5	0	Approximative	12	Columns	dim22, dim1, dim3, dim13, dim0
VaryDeduplication	breast.arff	25	100	5	0	Approximative	13	Strength	0.770443530852661
VaryDeduplication	breast.arff	25	100	5	0	Approximative	13	Columns	dim22, dim1, dim28, dim9, dim8
VaryDeduplication	breast.arff	25	100	5	0	Approximative	14	Strength	0.766630967710422
VaryDeduplication	breast.arff	25	100	5	0	Approximative	14	Columns	dim22, dim3, dim31, dim0, dim20
VaryDeduplication	breast.arff	25	100	5	0	Approximative	15	Strength	0.760342520751653
VaryDeduplication	breast.arff	25	100	5	0	Approximative	15	Columns	dim23, dim9, dim28, dim0, dim11
VaryDeduplication	breast.arff	25	100	5	0	Approximative	16	Strength	0.760342520751653
VaryDeduplication	breast.arff	25	100	5	0	Approximative	16	Columns	dim23, dim9, dim28, dim13, dim0
VaryDeduplication	breast.arff	25	100	5	0	Approximative	17	Strength	0.760342520751652
VaryDeduplication	breast.arff	25	100	5	0	Approximative	17	Columns	dim22, dim3, dim23, dim8, dim0
VaryDeduplication	breast.arff	25	100	5	0	Approximative	18	Strength	0.760342520751652
VaryDeduplication	breast.arff	25	100	5	0	Approximative	18	Columns	dim23, dim9, dim28, dim0, dim8
VaryDeduplication	breast.arff	25	100	5	0	Approximative	19	Strength	0.760342520751651
VaryDeduplication	breast.arff	25	100	5	0	Approximative	19	Columns	dim28, dim1, dim9, dim0, dim11
VaryDeduplication	breast.arff	25	100	5	0	Approximative	20	Strength	0.760342520751651
VaryDeduplication	breast.arff	25	100	5	0	Approximative	20	Columns	dim31, dim6, dim21, dim0, dim11
VaryDeduplication	breast.arff	25	100	5	0	Approximative	21	Strength	0.760342520751651
VaryDeduplication	breast.arff	25	100	5	0	Approximative	21	Columns	dim23, dim9, dim28, dim0, dim18
VaryDeduplication	breast.arff	25	100	5	0	Approximative	22	Strength	0.760342520751651
VaryDeduplication	breast.arff	25	100	5	0	Approximative	22	Columns	dim22, dim1, dim28, dim9, dim7
VaryDeduplication	breast.arff	25	100	5	0	Approximative	23	Strength	0.76034252075165
VaryDeduplication	breast.arff	25	100	5	0	Approximative	23	Columns	dim28, dim1, dim9, dim23, dim13
VaryDeduplication	breast.arff	25	100	5	0	Approximative	24	Strength	0.756529957609412
VaryDeduplication	breast.arff	25	100	5	0	Approximative	24	Columns	dim22, dim1, dim28, dim9, dim31
VaryDeduplication	breast.arff	25	100	5	0	Approximative	25	Strength	0.756529957609412
VaryDeduplication	breast.arff	25	100	5	0	Approximative	25	Columns	dim22, dim1, dim32, dim28, dim8
VaryDeduplication	breast.arff	25	100	5	0	Approximative	1	NaiveBayes - F1	0.535802469135802
VaryDeduplication	breast.arff	25	100	5	0	Approximative	2	NaiveBayes - F1	0.495943562610229
VaryDeduplication	breast.arff	25	100	5	0	Approximative	3	NaiveBayes - F1	0.444444444444444
VaryDeduplication	breast.arff	25	100	5	0	Approximative	4	NaiveBayes - F1	0.426686507936508
VaryDeduplication	breast.arff	25	100	5	0	Approximative	5	NaiveBayes - F1	0.447916666666667
VaryDeduplication	breast.arff	25	100	5	0	Approximative	6	NaiveBayes - F1	0.470282186948854
VaryDeduplication	breast.arff	25	100	5	0	Approximative	7	NaiveBayes - F1	0.23125
VaryDeduplication	breast.arff	25	100	5	0	Approximative	8	NaiveBayes - F1	0.422519841269841
VaryDeduplication	breast.arff	25	100	5	0	Approximative	9	NaiveBayes - F1	0.421130952380952
VaryDeduplication	breast.arff	25	100	5	0	Approximative	10	NaiveBayes - F1	0.474338624338624
VaryDeduplication	breast.arff	25	100	5	0	Approximative	11	NaiveBayes - F1	0.252678571428571
VaryDeduplication	breast.arff	25	100	5	0	Approximative	12	NaiveBayes - F1	0.503968253968254
VaryDeduplication	breast.arff	25	100	5	0	Approximative	13	NaiveBayes - F1	0.28694885361552
VaryDeduplication	breast.arff	25	100	5	0	Approximative	14	NaiveBayes - F1	0.511287477954145
VaryDeduplication	breast.arff	25	100	5	0	Approximative	15	NaiveBayes - F1	0.409876543209877
VaryDeduplication	breast.arff	25	100	5	0	Approximative	16	NaiveBayes - F1	0.434920634920635
VaryDeduplication	breast.arff	25	100	5	0	Approximative	17	NaiveBayes - F1	0.482855339105339
VaryDeduplication	breast.arff	25	100	5	0	Approximative	18	NaiveBayes - F1	0.438207471540805
VaryDeduplication	breast.arff	25	100	5	0	Approximative	19	NaiveBayes - F1	0.407671957671958
VaryDeduplication	breast.arff	25	100	5	0	Approximative	20	NaiveBayes - F1	0.49299527632861
VaryDeduplication	breast.arff	25	100	5	0	Approximative	21	NaiveBayes - F1	0.440999278499279
VaryDeduplication	breast.arff	25	100	5	0	Approximative	22	NaiveBayes - F1	0.253809523809524
VaryDeduplication	breast.arff	25	100	5	0	Approximative	23	NaiveBayes - F1	0.274001924001924
VaryDeduplication	breast.arff	25	100	5	0	Approximative	24	NaiveBayes - F1	0.375793650793651
VaryDeduplication	breast.arff	25	100	5	0	Approximative	25	NaiveBayes - F1	0.183673469387755
VaryDeduplication	breast.arff	25	100	5	0	Approximative	1	kNN - F1	0.401031067697734
VaryDeduplication	breast.arff	25	100	5	0	Approximative	2	kNN - F1	0.422438672438672
VaryDeduplication	breast.arff	25	100	5	0	Approximative	3	kNN - F1	0.447916666666667
VaryDeduplication	breast.arff	25	100	5	0	Approximative	4	kNN - F1	0.476190476190476
VaryDeduplication	breast.arff	25	100	5	0	Approximative	5	kNN - F1	0.447959183673469
VaryDeduplication	breast.arff	25	100	5	0	Approximative	6	kNN - F1	0.466326530612245
VaryDeduplication	breast.arff	25	100	5	0	Approximative	7	kNN - F1	0.264444444444444
VaryDeduplication	breast.arff	25	100	5	0	Approximative	8	kNN - F1	0.420634920634921
VaryDeduplication	breast.arff	25	100	5	0	Approximative	9	kNN - F1	0.328859236002093
VaryDeduplication	breast.arff	25	100	5	0	Approximative	10	kNN - F1	0.505357142857143
VaryDeduplication	breast.arff	25	100	5	0	Approximative	11	kNN - F1	0.322712842712843
VaryDeduplication	breast.arff	25	100	5	0	Approximative	12	kNN - F1	0.428869047619048
VaryDeduplication	breast.arff	25	100	5	0	Approximative	13	kNN - F1	0.362751831501831
VaryDeduplication	breast.arff	25	100	5	0	Approximative	14	kNN - F1	0.335485347985348
VaryDeduplication	breast.arff	25	100	5	0	Approximative	15	kNN - F1	0.454232804232804
VaryDeduplication	breast.arff	25	100	5	0	Approximative	16	kNN - F1	0.431128747795414
VaryDeduplication	breast.arff	25	100	5	0	Approximative	17	kNN - F1	0.459811616954474
VaryDeduplication	breast.arff	25	100	5	0	Approximative	18	kNN - F1	0.490376984126984
VaryDeduplication	breast.arff	25	100	5	0	Approximative	19	kNN - F1	0.405654761904762
VaryDeduplication	breast.arff	25	100	5	0	Approximative	20	kNN - F1	0.471428571428571
VaryDeduplication	breast.arff	25	100	5	0	Approximative	21	kNN - F1	0.420138888888889
VaryDeduplication	breast.arff	25	100	5	0	Approximative	22	kNN - F1	0.382034632034632
VaryDeduplication	breast.arff	25	100	5	0	Approximative	23	kNN - F1	0.241964285714286
VaryDeduplication	breast.arff	25	100	5	0	Approximative	24	kNN - F1	0.398340548340548
VaryDeduplication	breast.arff	25	100	5	0	Approximative	25	kNN - F1	0.221130952380952
VaryDeduplication	breast.arff	25	100	5	0	Approximative	0	Diversity	20
VaryDeduplication	breast.arff	25	100	5	0	Approximative	0	Dissimilarity	0.300185185185185
VaryDeduplication	breast.arff	25	100	5	25	Approximative	1	Strength	0.736327937407391
VaryDeduplication	breast.arff	25	100	5	25	Approximative	1	Columns	dim20, dim19, dim21, dim32, dim28
VaryDeduplication	breast.arff	25	100	5	25	Approximative	2	Strength	0.733852053590861
VaryDeduplication	breast.arff	25	100	5	25	Approximative	2	Columns	dim30, dim24, dim27, dim29, dim31
VaryDeduplication	breast.arff	25	100	5	25	Approximative	3	Strength	0.732011003203992
VaryDeduplication	breast.arff	25	100	5	25	Approximative	3	Columns	dim28, dim27, dim32, dim31, dim21
VaryDeduplication	breast.arff	25	100	5	25	Approximative	4	Strength	0.730039490448622
VaryDeduplication	breast.arff	25	100	5	25	Approximative	4	Columns	dim29, dim28, dim31, dim30, dim24
VaryDeduplication	breast.arff	25	100	5	25	Approximative	5	Strength	0.730039490448622
VaryDeduplication	breast.arff	25	100	5	25	Approximative	5	Columns	dim28, dim27, dim30, dim31, dim24
VaryDeduplication	breast.arff	25	100	5	25	Approximative	6	Strength	0.726226927306382
VaryDeduplication	breast.arff	25	100	5	25	Approximative	6	Columns	dim25, dim20, dim28, dim24, dim27
VaryDeduplication	breast.arff	25	100	5	25	Approximative	7	Strength	0.726226927306381
VaryDeduplication	breast.arff	25	100	5	25	Approximative	7	Columns	dim32, dim19, dim23, dim22, dim31
VaryDeduplication	breast.arff	25	100	5	25	Approximative	8	Strength	0.726226927306381
VaryDeduplication	breast.arff	25	100	5	25	Approximative	8	Columns	dim28, dim25, dim26, dim27, dim31
VaryDeduplication	breast.arff	25	100	5	25	Approximative	9	Strength	0.723751043489852
VaryDeduplication	breast.arff	25	100	5	25	Approximative	9	Columns	dim30, dim25, dim27, dim28, dim31
VaryDeduplication	breast.arff	25	100	5	25	Approximative	10	Strength	0.719938480347611
VaryDeduplication	breast.arff	25	100	5	25	Approximative	10	Columns	dim28, dim27, dim32, dim31, dim24
VaryDeduplication	breast.arff	25	100	5	25	Approximative	11	Strength	0.717462596531081
VaryDeduplication	breast.arff	25	100	5	25	Approximative	11	Columns	dim28, dim26, dim32, dim29, dim22
VaryDeduplication	breast.arff	25	100	5	25	Approximative	12	Strength	0.71562154614421
VaryDeduplication	breast.arff	25	100	5	25	Approximative	12	Columns	dim25, dim24, dim26, dim32, dim20
VaryDeduplication	breast.arff	25	100	5	25	Approximative	13	Strength	0.712313354063133
VaryDeduplication	breast.arff	25	100	5	25	Approximative	13	Columns	dim27, dim19, dim22, dim26, dim32
VaryDeduplication	breast.arff	25	100	5	25	Approximative	14	Strength	0.712313354063133
VaryDeduplication	breast.arff	25	100	5	25	Approximative	14	Columns	dim28, dim27, dim29, dim31, dim24
VaryDeduplication	breast.arff	25	100	5	25	Approximative	15	Strength	0.712313354063132
VaryDeduplication	breast.arff	25	100	5	25	Approximative	15	Columns	dim28, dim25, dim30, dim29, dim31
VaryDeduplication	breast.arff	25	100	5	25	Approximative	16	Strength	0.709837470246602
VaryDeduplication	breast.arff	25	100	5	25	Approximative	16	Columns	dim28, dim25, dim30, dim31, dim23
VaryDeduplication	breast.arff	25	100	5	25	Approximative	17	Strength	0.709837470246601
VaryDeduplication	breast.arff	25	100	5	25	Approximative	17	Columns	dim26, dim25, dim27, dim29, dim31
VaryDeduplication	breast.arff	25	100	5	25	Approximative	18	Strength	0.708500790920893
VaryDeduplication	breast.arff	25	100	5	25	Approximative	18	Columns	dim27, dim26, dim29, dim31, dim22
VaryDeduplication	breast.arff	25	100	5	25	Approximative	19	Strength	0.706024907104362
VaryDeduplication	breast.arff	25	100	5	25	Approximative	19	Columns	dim30, dim24, dim31, dim32, dim22
VaryDeduplication	breast.arff	25	100	5	25	Approximative	20	Strength	0.706024907104362
VaryDeduplication	breast.arff	25	100	5	25	Approximative	20	Columns	dim28, dim25, dim27, dim29, dim31
VaryDeduplication	breast.arff	25	100	5	25	Approximative	21	Strength	0.705520536043202
VaryDeduplication	breast.arff	25	100	5	25	Approximative	21	Columns	dim26, dim25, dim31, dim27, dim32
VaryDeduplication	breast.arff	25	100	5	25	Approximative	22	Strength	0.7055205360432
VaryDeduplication	breast.arff	25	100	5	25	Approximative	22	Columns	dim29, dim27, dim31, dim32, dim24
VaryDeduplication	breast.arff	25	100	5	25	Approximative	23	Strength	0.702212343962122
VaryDeduplication	breast.arff	25	100	5	25	Approximative	23	Columns	dim28, dim25, dim30, dim29, dim23
VaryDeduplication	breast.arff	25	100	5	25	Approximative	24	Strength	0.70170797290096
VaryDeduplication	breast.arff	25	100	5	25	Approximative	24	Columns	dim28, dim27, dim32, dim29, dim21
VaryDeduplication	breast.arff	25	100	5	25	Approximative	25	Strength	0.699736460145592
VaryDeduplication	breast.arff	25	100	5	25	Approximative	25	Columns	dim28, dim25, dim30, dim31, dim32
VaryDeduplication	breast.arff	25	100	5	25	Approximative	1	NaiveBayes - F1	0.314780457637601
VaryDeduplication	breast.arff	25	100	5	25	Approximative	2	NaiveBayes - F1	0.35952380952381
VaryDeduplication	breast.arff	25	100	5	25	Approximative	3	NaiveBayes - F1	0.350587507730365
VaryDeduplication	breast.arff	25	100	5	25	Approximative	4	NaiveBayes - F1	0.396092796092796
VaryDeduplication	breast.arff	25	100	5	25	Approximative	5	NaiveBayes - F1	0.358954008954009
VaryDeduplication	breast.arff	25	100	5	25	Approximative	6	NaiveBayes - F1	0.267730186480186
VaryDeduplication	breast.arff	25	100	5	25	Approximative	7	NaiveBayes - F1	0.329572510822511
VaryDeduplication	breast.arff	25	100	5	25	Approximative	8	NaiveBayes - F1	0.306666666666667
VaryDeduplication	breast.arff	25	100	5	25	Approximative	9	NaiveBayes - F1	0.306666666666667
VaryDeduplication	breast.arff	25	100	5	25	Approximative	10	NaiveBayes - F1	0.338690476190476
VaryDeduplication	breast.arff	25	100	5	25	Approximative	11	NaiveBayes - F1	0.183673469387755
VaryDeduplication	breast.arff	25	100	5	25	Approximative	12	NaiveBayes - F1	0.333487940630798
VaryDeduplication	breast.arff	25	100	5	25	Approximative	13	NaiveBayes - F1	0.257142857142857
VaryDeduplication	breast.arff	25	100	5	25	Approximative	14	NaiveBayes - F1	0.339502164502165
VaryDeduplication	breast.arff	25	100	5	25	Approximative	15	NaiveBayes - F1	0.45
VaryDeduplication	breast.arff	25	100	5	25	Approximative	16	NaiveBayes - F1	0.376149776149776
VaryDeduplication	breast.arff	25	100	5	25	Approximative	17	NaiveBayes - F1	0.306666666666667
VaryDeduplication	breast.arff	25	100	5	25	Approximative	18	NaiveBayes - F1	0.306666666666667
VaryDeduplication	breast.arff	25	100	5	25	Approximative	19	NaiveBayes - F1	0.392261904761905
VaryDeduplication	breast.arff	25	100	5	25	Approximative	20	NaiveBayes - F1	0.306666666666667
VaryDeduplication	breast.arff	25	100	5	25	Approximative	21	NaiveBayes - F1	0.217687074829932
VaryDeduplication	breast.arff	25	100	5	25	Approximative	22	NaiveBayes - F1	0.356613756613757
VaryDeduplication	breast.arff	25	100	5	25	Approximative	23	NaiveBayes - F1	0.248340548340548
VaryDeduplication	breast.arff	25	100	5	25	Approximative	24	NaiveBayes - F1	0.367965367965368
VaryDeduplication	breast.arff	25	100	5	25	Approximative	25	NaiveBayes - F1	0.217687074829932
VaryDeduplication	breast.arff	25	100	5	25	Approximative	1	kNN - F1	0.277210884353742
VaryDeduplication	breast.arff	25	100	5	25	Approximative	2	kNN - F1	0.248253968253968
VaryDeduplication	breast.arff	25	100	5	25	Approximative	3	kNN - F1	0.234013605442177
VaryDeduplication	breast.arff	25	100	5	25	Approximative	4	kNN - F1	0.248436748436748
VaryDeduplication	breast.arff	25	100	5	25	Approximative	5	kNN - F1	0.27962962962963
VaryDeduplication	breast.arff	25	100	5	25	Approximative	6	kNN - F1	0.247142857142857
VaryDeduplication	breast.arff	25	100	5	25	Approximative	7	kNN - F1	0.296488696488697
VaryDeduplication	breast.arff	25	100	5	25	Approximative	8	kNN - F1	0.176190476190476
VaryDeduplication	breast.arff	25	100	5	25	Approximative	9	kNN - F1	0.261904761904762
VaryDeduplication	breast.arff	25	100	5	25	Approximative	10	kNN - F1	0.254497354497354
VaryDeduplication	breast.arff	25	100	5	25	Approximative	11	kNN - F1	0.200925925925926
VaryDeduplication	breast.arff	25	100	5	25	Approximative	12	kNN - F1	0.211507936507937
VaryDeduplication	breast.arff	25	100	5	25	Approximative	13	kNN - F1	0.294444444444444
VaryDeduplication	breast.arff	25	100	5	25	Approximative	14	kNN - F1	0.415079365079365
VaryDeduplication	breast.arff	25	100	5	25	Approximative	15	kNN - F1	0.222222222222222
VaryDeduplication	breast.arff	25	100	5	25	Approximative	16	kNN - F1	0.26875
VaryDeduplication	breast.arff	25	100	5	25	Approximative	17	kNN - F1	0.313888888888889
VaryDeduplication	breast.arff	25	100	5	25	Approximative	18	kNN - F1	0.306233889567223
VaryDeduplication	breast.arff	25	100	5	25	Approximative	19	kNN - F1	0.287698412698413
VaryDeduplication	breast.arff	25	100	5	25	Approximative	20	kNN - F1	0.307142857142857
VaryDeduplication	breast.arff	25	100	5	25	Approximative	21	kNN - F1	0.250793650793651
VaryDeduplication	breast.arff	25	100	5	25	Approximative	22	kNN - F1	0.211507936507937
VaryDeduplication	breast.arff	25	100	5	25	Approximative	23	kNN - F1	0.386111111111111
VaryDeduplication	breast.arff	25	100	5	25	Approximative	24	kNN - F1	0.356349206349206
VaryDeduplication	breast.arff	25	100	5	25	Approximative	25	kNN - F1	0.254761904761905
VaryDeduplication	breast.arff	25	100	5	25	Approximative	0	Diversity	14
VaryDeduplication	breast.arff	25	100	5	25	Approximative	0	Dissimilarity	0.309074074074074
VaryDeduplication	breast.arff	25	100	5	50	Approximative	1	Strength	0.736327937407391
VaryDeduplication	breast.arff	25	100	5	50	Approximative	1	Columns	dim20, dim19, dim21, dim32, dim28
VaryDeduplication	breast.arff	25	100	5	50	Approximative	2	Strength	0.733852053590861
VaryDeduplication	breast.arff	25	100	5	50	Approximative	2	Columns	dim30, dim24, dim27, dim29, dim31
VaryDeduplication	breast.arff	25	100	5	50	Approximative	3	Strength	0.732011003203992
VaryDeduplication	breast.arff	25	100	5	50	Approximative	3	Columns	dim28, dim27, dim32, dim31, dim21
VaryDeduplication	breast.arff	25	100	5	50	Approximative	4	Strength	0.730039490448622
VaryDeduplication	breast.arff	25	100	5	50	Approximative	4	Columns	dim29, dim28, dim31, dim30, dim24
VaryDeduplication	breast.arff	25	100	5	50	Approximative	5	Strength	0.730039490448622
VaryDeduplication	breast.arff	25	100	5	50	Approximative	5	Columns	dim28, dim27, dim30, dim31, dim24
VaryDeduplication	breast.arff	25	100	5	50	Approximative	6	Strength	0.726226927306382
VaryDeduplication	breast.arff	25	100	5	50	Approximative	6	Columns	dim25, dim20, dim28, dim24, dim27
VaryDeduplication	breast.arff	25	100	5	50	Approximative	7	Strength	0.726226927306381
VaryDeduplication	breast.arff	25	100	5	50	Approximative	7	Columns	dim32, dim19, dim23, dim22, dim31
VaryDeduplication	breast.arff	25	100	5	50	Approximative	8	Strength	0.726226927306381
VaryDeduplication	breast.arff	25	100	5	50	Approximative	8	Columns	dim28, dim25, dim26, dim27, dim31
VaryDeduplication	breast.arff	25	100	5	50	Approximative	9	Strength	0.723751043489852
VaryDeduplication	breast.arff	25	100	5	50	Approximative	9	Columns	dim30, dim25, dim27, dim28, dim31
VaryDeduplication	breast.arff	25	100	5	50	Approximative	10	Strength	0.719938480347611
VaryDeduplication	breast.arff	25	100	5	50	Approximative	10	Columns	dim28, dim27, dim32, dim31, dim24
VaryDeduplication	breast.arff	25	100	5	50	Approximative	11	Strength	0.717462596531081
VaryDeduplication	breast.arff	25	100	5	50	Approximative	11	Columns	dim28, dim26, dim32, dim29, dim22
VaryDeduplication	breast.arff	25	100	5	50	Approximative	12	Strength	0.71562154614421
VaryDeduplication	breast.arff	25	100	5	50	Approximative	12	Columns	dim25, dim24, dim26, dim32, dim20
VaryDeduplication	breast.arff	25	100	5	50	Approximative	13	Strength	0.712313354063133
VaryDeduplication	breast.arff	25	100	5	50	Approximative	13	Columns	dim27, dim19, dim22, dim26, dim32
VaryDeduplication	breast.arff	25	100	5	50	Approximative	14	Strength	0.712313354063133
VaryDeduplication	breast.arff	25	100	5	50	Approximative	14	Columns	dim28, dim27, dim29, dim31, dim24
VaryDeduplication	breast.arff	25	100	5	50	Approximative	15	Strength	0.712313354063132
VaryDeduplication	breast.arff	25	100	5	50	Approximative	15	Columns	dim28, dim25, dim30, dim29, dim31
VaryDeduplication	breast.arff	25	100	5	50	Approximative	16	Strength	0.709837470246602
VaryDeduplication	breast.arff	25	100	5	50	Approximative	16	Columns	dim28, dim25, dim30, dim31, dim23
VaryDeduplication	breast.arff	25	100	5	50	Approximative	17	Strength	0.709837470246601
VaryDeduplication	breast.arff	25	100	5	50	Approximative	17	Columns	dim26, dim25, dim27, dim29, dim31
VaryDeduplication	breast.arff	25	100	5	50	Approximative	18	Strength	0.708500790920893
VaryDeduplication	breast.arff	25	100	5	50	Approximative	18	Columns	dim27, dim26, dim29, dim31, dim22
